YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,Good fit,Multiple emission line
1338,33.1103629,-0.094027653,0.002064077,76.02159118652852,1.5098156095387698,76.28279494096066,2.0,0.05489126776954158,0.11597999380454276,0.11597999380454276,,
1339,33.13301905,-0.09274251,0.003022816,77.08427047730002,3.1870327290688776,76.45544955688094,2.0,0.05810618442520306,0.0651786375438584,0.06517863754385841,,
1340,33.14259378,-0.086817251,0.003942043,76.65919876099142,2.130319542055712,76.4224488969936,2.0,0.06382100769216224,0.09728870417269891,0.09728870417269887,,
1341,33.20258294,-0.009753983,0.002452932,98.97546386719291,1.6773851018306958,98.99477582604788,2.0,0.07465955758238561,0.10702784952347963,0.1070278495234796,,
1342,33.20780924,-0.013422492,0.002845591,99.61307144165582,1.867947033047676,99.46127057488016,1.9354169892370687,0.07804826679527549,0.10103917142316338,0.10103917142316339,,
1343,33.26324457,0.065896239,0.00470738,99.40053558350152,1.4786817908287049,98.53190013137704,1.9222855262024043,0.05513449636060733,0.13869285459269654,0.13869285459269645,,
1344,33.28946204,-0.01904508,0.003685121,99.61307144165582,2.081526455283165,100.37872514157056,1.940704742767825,0.05560670601566031,0.07281502640698534,0.07281502640698534,,
1345,33.29842175,-0.338348731,0.00187712,36.70245742798303,2.6249731420621747,36.37192957255342,1.0055813166139675,0.041194944811302654,0.01822269748146287,0.01822269748146287,,
1346,33.30247493,0.094272322,0.00332436,9.922939300541229,0.8928276389837265,10.271862137688029,1.0564769173527142,0.07735100997535804,0.16442456271350553,0.16442456271350553,,
1347,33.31360806,-0.271657146,0.00294415,37.765136718754526,1.4351138815283777,37.580180627222326,0.7839987120306491,0.05206345425424366,0.04423579154583207,0.044235791545832154,,
1348,33.3305919,0.163672044,0.001702707,84.73556137085482,3.708430337905884,84.8751843020463,1.3466997474003928,0.0725079873419711,0.03166613066243972,0.03166613066243973,,
1349,33.33686398,0.165470433,0.002955239,84.52302551270053,1.890668663764176,84.15605173747795,1.7621714212103157,0.05066980875102047,0.054532544515744054,0.05453254451574404,,
1350,33.39185279,-0.012650425,0.002512257,10.560546875004125,1.0066005885601044,10.50361503090753,0.8789870349631593,0.13159810001264105,0.2622454508925259,0.2622454508925259,,
1351,33.40433828,0.373447629,0.003196261,56.89336395264153,0.7502270847558975,56.76563455404637,0.6634177732565909,0.06894842069718907,0.2685603219943684,0.26856032199436825,,
1352,33.417426,0.036831807,0.004062023,103.65125274658752,1.67489455640316,103.07318630486031,1.946957131794093,0.05954319456870394,0.09829705334601158,0.09829705334601158,,
1353,33.41770227,-0.003988034,0.003893843,74.74637603760272,1.5298082601306504,74.11255425437211,2.0,0.0737568703872742,0.11493851837937913,0.11493851837937913,,
1354,33.42551162,-0.012803771,0.002490478,74.74637603760272,1.5595488667488098,74.21512183461239,1.8983779188462755,0.07885959153126437,0.1539790965707463,0.1539790965707463,,
1355,33.47019198,-0.086558903,0.002779463,10.985618591312727,0.8476942420005799,10.95157702138336,0.8142258962474517,0.10041730446554005,0.1335894664144986,0.13358946641449856,,
1356,33.47897659,-0.116917155,0.002718491,85.58570480347204,0.8743780240416527,85.8161296222499,1.4609791482025185,0.0723197396216019,0.15727054134208865,0.15727054134208862,,
1357,33.48254203,-0.209991282,0.002000594,54.13039779663563,1.7549638086451067,53.185083055521865,1.886026849241878,0.05096781249836047,0.06324650018169238,0.0632465001816924,,
1358,33.48872632,0.152181224,0.004258809,67.94522857666513,2.754128933466621,67.77531168034905,1.0999638095108448,0.04941354387000794,0.022788184609286253,0.022788184609286256,,
1359,33.49185752,0.158740845,0.004264346,67.94522857666513,2.488750567516648,67.71183163272329,1.2199787295699855,0.05047310136777817,0.02856956396256397,0.028569563962563976,,
1360,33.49647418,-0.013199475,0.002279287,101.52589416504452,1.3969902221972026,102.95233615753548,2.0,0.03646207595884975,0.1591865738986369,0.15918657389863872,,
1361,33.51814962,-0.056726208,0.003005541,104.92646789551333,1.0349080994725228,103.64577531610126,2.0,0.05431543425138776,0.21809637735625645,0.21809637735625648,,
