YB,GLON,GLAT,r,Vstrongest (km/s),g amplitude,g velocity,g stddev,uncertamp,uncertgvel,uncertstd,+/-,P(far),Extra
1399,34.03516682,0.164174439,0.001747502,57.5309715271,1.44749690294,56.777348494,2.0,0.0641510649251,0.236427300352,0.236427300352,5,0.5,none
1400,34.04346843,0.053551092,0.003620183,58.3811149597,1.02135538459,57.4973010405,2.0,0.0448974263023,0.223350767214,0.223350767214,5,0.5,none
1401,34.04990531,-0.297963765,0.004118252,11.1981544495,2.44313657284,11.7288705576,0.910560249697,0.053994659646,0.0364696213051,0.0364696213051,5,0.5,none
1402,34.0515109,-0.145422177,0.002399217,53.0677185059,1.02643356621,54.7361380273,2.0,0.0348498085689,3.1412442699,3.1412442699,5,0.5,none
1403,34.06687895,-0.596959255,0.002960984,58.806186676,1.49793216884,58.795085765,1.12272825063,0.0480807901272,0.0444861222221,0.0444861222221,5,0.5,none
1404,34.08882773,0.435794018,0.003923826,33.939491272,0.513345714209,34.17919908,1.69314053567,0.0265984692378,0.101300260229,0.101300260229,5,0.5,none
1405,34.09646691,0.01806835,0.003614817,54.3429336548,1.62683331029,56.2176223393,2.0,0.0313071365616,0.113037712056,0.113037712056,5,0.5,none
1406,34.10269143,-0.026985486,0.004315032,58.1685791016,1.058461832,57.5711366247,2.0,0.0285529982533,0.117800436475,0.117800436475,5,0.5,none
1407,34.13245295,0.471285267,0.004876713,35.2147064209,1.10995152293,35.0349192539,1.62338573067,0.0291591428376,0.0492458136201,0.0492458136201,5,0.5,none
1408,34.15418534,0.031774536,0.002083597,56.4682922363,1.43050559163,56.4932762321,2.0,0.0542026506495,0.197008666432,0.197008666432,5,0.5,none
1409,34.19665233,-0.591653252,0.004580194,59.2312583923,1.86897745728,58.952748037,1.85525653851,0.0502868170073,0.0717535287227,0.0717535287227,5,0.5,none
1410,34.20252241,0.105132813,0.003784325,57.5309715271,3.55466040373,57.3251763933,1.54131578226,0.0691089607756,0.0381704175603,0.0381704175603,5,0.5,none
1411,34.26863896,-0.207595506,0.002988294,52.0050392151,1.27242391032,50.1266601245,2.0,0.0336748795236,0.165723193241,0.165723193241,5,0.5,none
1412,34.29854657,0.18185125,0.003365498,56.4682922363,2.22606772184,56.380476304,2.0,0.0643000050492,0.0915310586717,0.0915310586717,5,0.5,none
1413,34.31089058,-0.094628279,0.00150421,76.0215911865,1.24947558045,76.689936465,1.6871231143,0.0667012105217,0.1072739449,0.1072739449,5,0.5,none
1414,34.3160817,0.009908025,0.003504793,62.6318321228,0.986930032074,62.3273013039,1.00250325686,0.0754067027874,0.194450818488,0.194450818488,5,0.5,none
1415,34.40295853,0.228011575,0.004620127,56.6808280945,3.10987434704,57.3301093952,2.0,0.0547800338143,0.0689496059634,0.0689496059634,5,0.5,none
1416,34.41362099,-0.21545825,0.002413272,53.4927902222,1.01593833715,52.9059145097,2.0,0.0261786931079,0.101122662208,0.101122662208,5,0.5,none
1417,34.4380631,0.060828055,0.003109355,89.6238861084,1.61114180088,89.2336872712,1.28818209724,0.0858932538233,0.0932698573281,0.0932698573281,5,0.5,none
1418,34.44341307,0.047270359,0.001815215,47.754322052,1.81337928827,47.0710168778,1.0379307456,0.094060552824,0.0621603202386,0.0621603202386,5,0.5,none
1419,34.45718667,0.008990535,0.001924743,90.2614936829,2.4493889261,90.1300719908,1.1509110256,0.0860753346125,0.0466994830507,0.0466994830507,5,0.5,none
1420,34.48817449,-0.177558836,0.003157099,53.7053260803,1.95752275586,53.4627990941,1.03272052474,0.050682028632,0.0689377945912,0.0689377945912,5,0.5,none
1421,34.52508849,0.307439529,0.001779018,59.2312583923,1.68146063089,59.1147435505,0.886283711761,0.0977384339394,0.184278628191,0.184278628191,5,0.5,none
1422,34.56185338,-0.450263672,0.002462094,56.04322052,1.4536988629,55.6172767553,1.79669053388,0.0463196036481,0.0661126420509,0.0661126420509,5,0.5,none
1423,34.59172723,0.243326725,0.003730909,53.9178619385,0.969050735877,53.661366617,1.34195188799,0.057897362467,0.0926010599658,0.0926010599658,5,0.5,none
1424,34.60177292,-0.412436185,0.005720808,44.5662841797,0.951220026612,44.4462304818,0.890257488669,0.0783700252058,1.87350640533,1.87350640533,5,0.5,none
1425,34.62402233,-0.130272339,0.003408954,22.2500190735,1.81664616147,22.568211219,1.116454581,0.0963266057473,0.0683473417131,0.0683473417131,5,0.5,none
1426,34.6278837,-0.025555191,0.00459507,44.1412124634,1.85991536379,44.4823077672,2.0,0.0768753920168,0.229889512446,0.229889512446,5,0.5,none
1427,34.63278158,-0.023918423,0.002391788,43.9286766052,1.90693436265,44.0906823546,2.0,0.0798862516323,0.169044392074,0.169044392074,5,0.5,none
1428,34.67758798,-0.109720809,0.002827823,85.5857048035,2.05183094144,85.2418637851,0.869870602857,0.0978598156451,0.0553666790229,0.0553666790229,5,0.5,none
1429,34.68082932,-0.501849613,0.005259398,82.3976669312,3.21723020372,82.1241046486,0.871375635733,0.0938553131106,0.029352130309,0.029352130309,5,0.5,none
1430,34.68497981,0.067445904,0.004202799,43.9286766052,1.0992276594,44.3756924236,2.0,0.0533804708948,0.307530185463,0.307530185463,5,0.5,none
1431,34.69607929,-0.652951909,0.010631679,46.4791069031,2.91694736481,45.9740894336,1.90511153679,0.06410946706,0.0728945629318,0.0728945629318,5,0.5,none
1432,34.69760777,-0.658028916,0.004726224,46.4791069031,3.44755713344,46.2623540344,1.47653107012,0.0740055136528,0.139128643522,0.139128643522,5,0.5,none
1433,34.75680025,0.024876815,0.004455485,76.0215911865,1.46744282842,76.6402946245,2.0,0.100745433176,0.220941139574,0.220941139574,5,0.5,none
1434,34.80175322,-0.255915937,0.005085676,53.4927902222,0.536580038071,51.8073919058,2.0,0.0266183937896,0.289722855469,0.289722855469,5,0.5,none
1435,34.80512896,-0.921506252,0.002649003,46.0540351868,1.01230431944,44.8368913264,2.0,0.0326166527259,0.175556312231,0.175556312231,5,0.5,none
1436,34.82255337,0.325879652,0.004971972,58.3811149597,2.37612912655,57.699361691,2.0,0.0680456934782,0.166153539564,0.166153539564,5,0.5,none
1437,34.86434777,0.034791998,0.001883485,80.4848442078,1.08116471171,80.0688837623,0.835097368815,0.090281226395,0.245082110573,0.245082110573,5,0.5,none
1438,34.86542782,0.251668082,0.002562012,57.9560432434,1.23276694715,56.5370631921,2.0,0.0604882329684,0.324906053188,0.324906053188,5,0.5,none
1439,34.90224458,0.068298541,0.002423701,80.6973800659,0.998687776923,79.9152108849,0.999653404812,0.0781350954518,0.094172532637,0.094172532637,5,0.5,none
1440,34.91038505,0.235092105,0.002792195,104.926467896,1.28193835616,104.941585827,0.760135998222,0.1269449069,0.0937722876311,0.0937722876311,5,0.5,none
1441,34.93144784,0.014522385,0.002869879,28.2010231018,1.20740011632,28.1820155527,0.698451675803,0.104870540895,0.127509901969,0.127509901969,5,0.5,none
1442,35.02044901,0.345020997,0.002147712,52.8572387695,4.25035328865,52.3093100884,1.62383773676,0.0678005204606,0.031592515886,0.031592515886,5,0.5,none
1443,35.03929637,-0.547664585,0.003427687,49.6692008972,1.97611205578,49.6151595047,1.40790365302,0.0550782618845,0.0460584296925,0.0460584296925,5,0.5,none
1444,35.04411623,0.327188321,0.004316285,52.0070953369,3.94043178681,51.4187896306,1.36189474822,0.0903563993297,0.0360641632666,0.0360641632666,5,0.5,none
1445,35.04558723,-0.448991138,0.002403687,50.9444160461,1.87636281252,48.8163929227,2.0,0.0580974626978,0.198950105698,0.198950105698,5,0.5,none
1446,35.05282279,-0.517938923,0.00440783,50.5193443298,2.71769503504,50.2214358269,1.63576286369,0.0734550696735,0.0510548662965,0.0510548662965,5,0.5,none
1447,35.09950087,-0.243245131,0.005053045,42.0179100037,1.14031425714,41.689799238,1.44186710778,0.0545635078225,0.111835524045,0.111835524045,5,0.5,none
1448,35.1095569,0.075319495,0.004498161,13.7506408691,0.807866978645,14.0566273764,0.0,0.450649536631,0.213397393657,0.304607232594,5,0.5,none
1449,35.11154238,0.071544613,0.005107395,14.1757125854,0.83367163837,13.911167058,0.54074479126,0.0999135048347,0.143888336799,0.143888336799,5,0.5,none
1450,35.13826818,-0.76155382,0.00603321,35.4292984009,5.32830725171,34.0153004066,2.0,0.0495830040298,0.0349432285014,0.0349432285014,5,0.5,none
1451,35.13842743,0.802060196,0.005104495,74.110824585,1.63245873451,74.0469646137,0.856594711769,0.0276828298572,0.0175589523416,0.0175589523416,5,0.5,none
1452,35.15099463,0.822993155,0.00727062,74.110824585,1.4240087606,74.2177779097,0.95003390252,0.0318966574631,0.0257147823731,0.0257147823731,5,0.5,none
1453,35.17280414,-0.949074192,0.002627572,13.9631767273,0.768567466736,13.8527681342,0.429072725276,0.0610483863085,0.358077217012,0.358077217012,5,0.5,none
1454,35.24207193,-0.171626744,0.0019558,53.0697746277,1.02127052844,53.4134171154,1.82575089926,0.0358009737861,0.11672707002,0.11672707002,5,0.5,none
1455,35.26135916,-0.052346802,0.002757554,28.6281509399,0.895652756095,28.3857460837,0.616072904188,0.0909129862062,0.181990164514,0.181990164514,5,0.5,none
1456,35.26640684,0.117866074,0.00322221,32.6663322449,1.74175585975,32.5194223637,0.919655622843,0.105608634677,0.0643890167529,0.0643890167529,5,0.5,none
1457,35.34770171,0.347122829,0.002209571,94.5142669678,2.76058638096,94.450492087,0.89937156051,0.0616290834915,0.0293826424894,0.0293826424894,5,0.5,none
1458,35.3579868,-0.75056896,0.004006868,38.6173362732,2.15523020625,38.1516410801,1.19331597364,0.0731538677366,1.59079567194,1.59079567194,5,0.5,none
1459,35.38672955,0.134357411,0.002534473,74.7484321594,1.58073448241,75.4466681741,2.0,0.065588167407,0.168632666922,0.168632666922,5,0.5,none
1460,35.39852451,0.024834015,0.003431568,94.3017311096,2.60820060574,94.6021646824,1.3159583271,0.0810525247197,0.0472177271551,0.0472177271551,5,0.5,none
1461,35.41153661,-0.843194604,0.005106214,36.7045135498,4.56628693342,36.6438406001,0.823756314499,0.0852714029983,0.0241441490557,0.0241441490557,5,0.5,none
1462,35.45185565,-0.294487464,0.003260374,44.9934120178,2.14433627129,44.9299701627,1.12500762026,0.130965084293,0.123041708047,0.123041708047,5,0.5,none
1463,35.45631062,0.243386894,0.001819466,49.2441291809,3.32605642439,49.0377077334,1.36698727652,0.109528910071,0.0519847261439,0.0519847261439,5,0.5,none
1464,35.46665725,0.137781246,0.005559604,77.5113983154,3.50620572567,77.6585044958,1.70019352267,0.0607477285457,0.0343424956688,0.0343424956688,5,0.5,none
1465,35.46989062,0.361566316,0.002144825,49.6692008972,0.635195803642,49.2471493044,1.22139011099,0.0488321384091,0.752096867227,0.752096867227,5,0.5,none
1466,35.4716443,-0.43632581,0.005469844,88.9883346558,0.386811505258,88.5728356553,0.819151347591,0.0405637401942,7.67413060074,7.67413060074,5,0.5,none
1467,35.48227304,-0.043198022,0.002766617,96.4270896912,2.00581070612,96.1201681866,0.991610538491,0.120123721849,0.0685693208049,0.0685693208049,5,0.5,none
1468,35.48908394,-0.011039226,0.002813557,57.9580993652,2.59846401485,58.1366089295,2.0,0.0419921871935,0.0471185237903,0.0471185237903,5,0.5,none
1469,35.49489582,-0.077074989,0.00276571,53.7073822021,2.59830479622,54.2918829332,1.92377068939,0.0742429428712,0.070518739967,0.070518739967,5,0.5,none
1470,35.51392671,-0.389364143,0.004180021,28.2030792236,0.99895285964,28.3140188286,1.56488206931,0.0706371303767,0.136162413336,0.136162413336,5,0.5,none
1471,35.51677631,-0.031022798,0.001882375,54.5575256348,2.70657655415,54.7337048738,2.0,0.0353191288179,0.036609590256,0.036609590256,5,0.5,none
1472,35.52663208,-0.145399357,0.003142806,45.8435554504,2.23133375645,45.6339834395,0.944362058165,0.101048273973,0.112659556387,0.112659556387,5,0.5,none
1473,35.54945546,-0.358344939,0.001593687,27.7780075073,1.8008784771,27.5550515,0.563247726814,0.101635566875,0.273926976809,0.273926976809,5,0.5,none
1474,35.554836,0.014510223,0.002272599,57.9580993652,1.23851867616,55.7357188301,2.0,0.0302358301929,0.172113985659,0.172113985659,5,0.5,none
1475,35.56260359,0.078355075,0.002064066,50.9444160461,2.72633064215,50.485929527,2.0,0.0437900082376,0.0645670584581,0.0645670584581,5,0.5,none
1476,35.57326042,0.069627955,0.004814007,49.4566650391,3.78607711242,49.7191244276,2.0,0.058213273019,0.0468538092214,0.0468538092214,5,0.5,none
1477,35.57762786,-0.585209485,0.005585403,53.494846344,0.747502539269,53.3841421376,0.898424171911,0.0282461792542,0.0392048053223,0.0392048053223,5,0.5,none
1478,35.57796727,-0.029885579,0.004529471,52.8572387695,3.25501948315,52.7849548573,2.0,0.0369681830788,0.0290159843097,0.0290159843097,5,0.5,none
1479,35.57797752,0.048704242,0.002523293,49.0315933227,2.72243166961,49.3658375875,2.0,0.0757425552359,0.109139683837,0.109139683837,5,0.5,none
1480,35.59756163,-0.114823721,0.002367778,53.494846344,1.10482829958,54.3799799256,2.0,0.0288878050371,0.174332752584,0.174332752584,5,0.5,none
1481,35.60148757,-0.203350331,0.002859682,49.6692008972,2.76526361704,49.9026075797,2.0,0.0693960108056,0.0801676399199,0.0801676399199,5,0.5,none
1482,35.63971046,0.294687516,0.002943784,55.4076690674,0.915770785511,55.8333559417,1.6085934708,0.0433171354322,0.117356025808,0.117356025808,5,0.5,none
1483,35.67340703,-0.245525116,0.003762275,56.8954200745,1.34151959717,57.284952465,1.43971645913,0.0543816611269,0.0910153891737,0.0910153891737,5,0.5,none
1484,35.67899916,0.301923425,0.001917125,58.1706352234,0.754737192392,57.5134790428,1.63406506136,0.0367024431909,0.096161140382,0.096161140382,5,0.5,none
1485,35.72105125,-0.929696314,0.003910112,57.7455635071,2.94186310172,57.7296598721,0.763213895189,0.0704083006667,0.0239140225426,0.0239140225426,5,0.5,none
1486,35.7459999,0.157549607,0.003828818,83.0373306274,2.84272174552,83.197502732,1.40425405478,0.0323614300239,0.0184591071457,0.0184591071457,5,0.5,none
1487,35.82308667,-0.869061956,0.004176831,60.5085296631,2.41167693436,60.2655759324,0.846588361456,0.0815261927054,0.0385614237667,0.0385614237667,5,0.5,none
1488,35.83050963,-0.193046943,0.002160348,28.8406867981,3.31754669953,28.5050055072,0.967505950544,0.12375190355,0.0416731186339,0.0416731186339,5,0.5,none
1489,35.84026105,-0.147084893,0.002541143,44.1432685852,1.25336641967,44.239006589,0.819709734853,0.0819735196814,0.0932120755219,0.0932120755219,5,0.5,none
1490,35.94843722,-0.14748945,0.004925167,53.0697746277,1.69330653548,54.4347665671,2.0,0.0537723778298,0.106558221624,0.106558221624,5,0.5,none
1491,36.03871208,0.264916216,0.004078708,92.3889083862,0.803939674795,92.2101081922,0.653795147564,0.0486072569015,0.060859740957,0.060859740957,5,0.5,none
1492,36.17462896,-0.305692429,0.001910232,13.1130332947,0.450651877373,12.9535021843,0.940346951174,0.034123661865,1.37980206626,1.37980206626,5,0.5,none
1493,36.22184678,0.072993682,0.003656687,39.8925514221,1.56865763336,39.8575810311,0.924665357663,0.0892634764394,0.0607603887891,0.0607603887891,5,0.5,none
1494,36.33659543,-0.213205052,0.00441895,54.7700614929,0.839063835144,56.3181975268,2.0,0.0329220728243,0.152534734467,0.152534734467,5,0.5,none
1495,36.35661686,-0.700599831,0.002298638,57.5330276489,1.10350971222,57.4638626891,0.875873384074,0.0417272828108,0.046982528799,0.046982528799,5,0.5,none
1496,36.37207953,0.642316304,0.003389462,10.5626029968,1.72746774931,9.84249797489,1.33299483324,0.074599248922,0.0664741741644,0.0664741741644,5,0.5,none
1497,36.37995026,0.797446513,0.003303684,70.9227867126,3.13371984959,70.8088354196,0.950601344401,0.0597334339014,0.0253824622015,0.0253824622015,5,0.5,none
1498,36.38311086,0.793029739,0.001932616,70.7102508545,3.13930217028,70.6805551584,1.09093705609,0.0543354948564,0.0246893318467,0.0246893318467,5,0.5,none
1499,36.38923861,0.385458073,0.004640665,21.4019317627,0.715391349792,21.4806941972,0.679932023899,0.0446411427819,0.139060737342,0.139060737342,5,0.5,none
1500,36.40597411,0.023951573,0.003308619,58.8082427978,1.55711878538,58.1942540525,2.0,0.0481893901861,0.124475718675,0.124475718675,5,0.5,none
1501,36.40767677,0.130764663,0.002439124,55.8327407837,1.63540522456,55.9168372747,0.966971816371,0.080593063333,0.065433566312,0.065433566312,5,0.5,none
1502,36.47968916,0.086642406,0.002686265,56.2578125,0.987536841631,56.2924498592,2.0,0.0337299503832,0.142638367535,0.142638367535,5,0.5,none
1503,36.47999364,-0.271865125,0.002345394,75.1735038757,1.12173978835,75.0751418259,1.11624460217,0.0620866839031,0.102141097024,0.102141097024,5,0.5,none
1504,36.49806426,0.732175496,0.002803451,73.0481452942,0.891339442134,72.5211256874,1.90826830049,0.0269815692481,0.15386808715,0.15386808715,5,0.5,none
1505,36.51376806,0.98642074,0.00376597,9.07485198974,1.29824952185,8.92408387591,0.941950926277,0.0492400805292,0.0480061400362,0.0480061400362,5,0.5,none
1506,36.55360562,-0.543719584,0.002481203,51.3694877624,0.453389520943,51.3551385051,1.08162818594,0.0506556546782,0.14641225136,0.14641225136,5,0.5,none
1507,36.57730175,-0.502565609,0.003630424,51.7945594788,0.575997213274,51.7864591884,0.908966687653,0.0455883355121,0.105992589716,0.105992589716,5,0.5,none
1508,36.63520984,-0.230714905,0.003435505,81.7621154785,0.95926643908,80.7739286496,2.0,0.0338048127165,0.296181289624,0.296181289624,5,0.5,none
1509,36.64506994,-0.61037183,0.004113624,56.8954200745,1.27212787271,57.0403637674,1.29713650881,0.0254673617352,0.0312569308667,0.0312569308667,5,0.5,none
1510,36.65342253,0.318728192,0.003144104,86.6504402161,0.615508161485,86.4600058644,0.897424258077,0.0317480703792,0.129349520078,0.129349520078,5,0.5,none
1511,36.70014972,0.086583981,0.002685553,60.0834579468,2.09305536747,60.7649913093,1.48744353118,0.0480306570118,0.0431683035934,0.0431683035934,5,0.5,none
1512,36.72299132,-0.160416816,0.003552067,54.7700614929,2.36127181649,54.856462617,0.872404609251,0.0877636482545,0.0428940460087,0.0428940460087,5,0.5,none
1513,36.77043296,-0.29661981,0.002713005,72.835609436,1.21115870923,72.8877151018,1.01031486925,0.0773483093516,0.0932542331349,0.0932542331349,5,0.5,none
1514,36.78257623,0.082567191,0.002007848,87.7131195068,1.7711725051,87.9514784991,1.28779880218,0.0454758632511,0.0381812928723,0.0381812928723,5,0.5,none
1515,36.78875407,-0.203604318,0.003720469,77.9364700317,2.08963393736,77.7693184231,1.66062466015,0.0805972696939,0.0739637043653,0.0739637043653,5,0.5,none
1516,36.82203356,0.010322255,0.003460286,88.1381912231,1.79316712618,87.9677060729,0.966206979759,0.0660800463719,0.0949299890217,0.0949299890217,5,0.5,none
1517,36.84066859,0.117703889,0.008177922,59.2333145142,0.905978204682,59.0764518065,0.944676066663,0.0375832501382,0.0660422116677,0.0660422116677,5,0.5,none
1518,36.8480035,-0.136382115,0.003653596,78.7866134644,1.81252097511,79.0708219319,1.46657437003,0.0555710766155,0.0519275696927,0.0519275696927,5,0.5,none
1519,36.85301025,-0.130511934,0.001911757,78.9991493225,2.49665993924,79.1963975049,1.39200044715,0.0569358842451,0.036656516781,0.036656516781,5,0.5,none
1520,36.86807699,0.461240283,0.002823756,13.3255691528,0.288355852291,13.6896532491,0.565761833861,0.0335371200248,0.183801876807,0.183801876807,5,0.5,none
1521,36.87702941,0.500837208,0.004174659,14.1757125854,0.496832223237,13.3462665226,0.0,0.0274466793636,0.295124993723,0.295124993723,5,0.5,none
1522,36.89443285,-0.133885525,0.002984691,79.636756897,1.87601561465,79.2238891485,1.52781574133,0.0418401203978,0.0393465252744,0.0393465252744,5,0.5,none
1523,36.90574674,0.131707743,0.002263836,57.9580993652,2.06579605109,57.9025298974,0.987798653283,0.078025190705,0.0430814217221,0.0430814217221,5,0.5,none
1524,36.90884007,-0.30916816,0.005364838,79.8492927551,1.21953954101,80.1477532505,1.00067974651,0.0557531768479,0.0895486525687,0.0895486525687,5,0.5,none
1525,36.91976767,0.482589824,0.004566169,13.3255691528,0.630033731461,13.3725218846,0.48042325361,0.0401456686502,0.106322998236,0.106322998236,5,0.5,none
1526,36.99485189,-0.231176936,0.005388573,53.2823104858,1.18826766014,54.2767860023,1.24804233647,0.0873021678687,4.32216317047,4.32216317047,5,0.5,none
1527,37.04137008,-0.03238199,0.002469711,80.6989212036,3.40917642454,81.1489644077,1.47594907854,0.053472594893,0.0267317962546,0.0267317962546,5,0.5,none
1528,37.14904388,0.305475281,0.00224338,31.3906021118,0.941436587512,31.2416517874,1.40195269379,0.0441984444301,0.0760039193732,0.0760039193732,5,0.5,none
1529,37.16481429,-0.355996037,0.002500595,43.2926101685,0.965888343751,42.9669867129,0.813350417329,0.0623207206816,0.128225680154,0.128225680154,5,0.5,none
1530,37.25815507,-0.376377849,0.002240372,59.6578712463,0.815331110358,59.9010646445,1.10359118772,0.0581588200489,0.127051099629,0.127051099629,5,0.5,none
1531,37.27807024,0.099218962,0.002226195,92.3883934021,2.39888273022,91.4796689305,1.54241264919,0.0591021644696,0.0438834478814,0.0438834478814,5,0.5,none
1532,37.28307774,-0.451621597,0.00275865,78.7860984802,0.767383244634,78.053486829,1.58519819647,0.0367048472789,0.105467395951,0.105467395951,5,0.5,none
1533,37.31816661,0.16251234,0.003417113,92.3883934021,1.16090325808,92.1813856515,1.97558642397,0.0328930296674,0.0646325613205,0.0646325613205,5,0.5,none
1534,37.32004663,0.168765761,0.003580657,92.3883934021,1.78779627421,92.3277846899,1.46464814309,0.0380050613138,0.0359547214086,0.0359547214086,5,0.5,none
1535,37.33581252,-0.059673922,0.002600254,55.4071540833,2.01865032542,55.5406652242,1.13651892699,0.0814956843237,0.0529857796843,0.0529857796843,5,0.5,none
1536,37.34038488,-0.060698839,0.004571179,55.6196899414,1.91903781248,55.6189736795,1.08811288992,0.0779706627111,0.0510515639372,0.0510515639372,5,0.5,none
1537,37.34188133,0.685679352,0.003922211,4.82361984254,0.808117875441,5.07593175089,1.65424048007,0.0215019878614,0.0508282307051,0.0508282307051,5,0.5,none
1538,37.35445429,-0.232044444,0.002735625,39.2544288635,1.4978385061,39.2252639763,2.0,0.049867597789,0.0905726135383,0.0905726135383,5,0.5,none
1539,37.36410176,-0.23594345,0.002171489,39.6795005798,2.20933418171,39.8122195291,2.0,0.0574324880032,0.0636288935159,0.0636288935159,5,0.5,none
1540,37.38100263,-0.08180732,0.003050943,84.5245666504,0.906437087059,85.1783366338,2.0,0.0456775971945,0.243990539397,0.243990539397,5,0.5,none
1541,37.45398034,-0.005791537,0.003207816,18.8509864807,0.933112031221,19.5932634225,1.27470591096,0.0638572221984,0.489157523771,0.489157523771,5,0.5,none
1542,37.45856113,-0.0607744,0.00252151,56.8949050903,2.00085035563,56.6325688889,1.29429435889,0.0676023624256,0.0537333893907,0.0537333893907,5,0.5,none
1543,37.46835675,-0.104126803,0.00295452,57.1074409485,1.27570240796,57.4204845197,1.87949131037,0.0559311704803,0.0956790333852,0.0956790333852,5,0.5,none
1544,37.48618144,0.522849329,0.002945439,9.71194458009,0.601378324628,9.9973498838,1.31356214882,0.0327663243243,0.0983455960747,0.0983455960747,5,0.5,none
1545,37.49132611,0.786703872,0.002796518,NA,0.324392802268,36.4906084162,1.94582394784,0.0265743032123,6.37048370455,6.37048370455,5,0.5,none
1546,37.49740505,0.530403459,0.004163429,9.28687286378,0.887142764032,9.76097560702,1.41635411208,0.0323990698409,0.140359538943,0.140359538943,5,0.5,none
1547,37.52249156,0.777069291,0.003467266,14.3877334595,0.378207638115,14.405694159,0.679007160766,0.0352729124371,0.169931031508,0.169931031508,5,0.5,none
1548,37.54431227,-0.111353873,0.004732018,52.6441879273,1.50589081468,52.5915529345,1.63235520679,0.0654843965734,0.0819692331083,0.0819692331083,5,0.5,none
1549,37.54609208,-0.118471432,0.003810077,84.9496383667,1.0238004148,84.6660560317,2.0,0.0522725524337,0.22346831217,0.22346831217,5,0.5,none
1550,37.58047311,0.283139142,0.002094028,83.2493515015,1.17852557302,83.5344040499,1.32655698392,0.0314386677217,0.0439897617091,0.0439897617091,5,0.5,none
1551,37.61495936,-0.311105841,0.002697511,85.7997817993,0.753182275593,84.7365314965,2.0,0.0305719601854,0.251900637033,0.251900637033,5,0.5,none
1552,37.63915414,-0.105510927,0.003643641,19.0635223389,1.13207244873,18.9507588098,1.70575289819,0.0792827014285,0.18393531817,0.18393531817,5,0.5,none
1553,37.66460036,-0.332268161,0.003328957,18.2133789063,0.909187665582,17.9285027026,2.0,0.042862439774,0.528718363068,0.528718363068,5,0.5,none
1554,37.66546522,-0.322816823,0.003341996,18.2133789063,1.04880810678,18.0194412071,2.0,0.049835134937,0.903417614882,0.903417614882,5,0.5,none
1555,37.68969545,0.069968609,0.003220576,86.0123176575,1.55839675069,85.9607548977,1.36834903934,0.0468129796747,0.140804575438,0.140804575438,5,0.5,none
1556,37.6975655,0.038977651,0.001279284,86.0123176575,2.52412347794,86.2319016343,1.03741466879,0.0661012228348,0.849246397297,0.849246397297,5,0.5,none
1557,37.70377996,0.031287448,0.004412099,86.2248535156,1.72488101721,86.1685079182,1.53429337051,0.0425434617868,0.101940266832,0.101940266832,5,0.5,none
1558,37.70613715,-0.427604047,0.003342802,12.8999824524,0.924895039201,15.5421458659,2.0,0.0381912014875,1.06718038413,1.06718043395,5,0.5,none
1559,37.75647328,0.560249458,0.004421017,38.4042854309,0.56438561976,38.1473404761,1.64477668799,0.0330726138794,0.151103889317,0.151103889317,5,0.5,none
1560,37.76404015,-0.21249708,0.008264853,62.2083015442,2.04115575886,61.627473625,2.0,0.0483593490361,0.11555239999,0.11555239999,5,0.5,none
1561,37.77417811,0.351089973,0.003640406,21.6139526367,0.444068422168,21.5547116568,2.0,0.0179309874696,0.526616214626,0.526616215101,5,0.5,none
1562,37.77987857,0.107322813,0.002471864,92.6009292603,1.61602875416,92.2038844834,1.43344940758,0.0623143480919,0.0638283887859,0.0638283887859,5,0.5,none
1563,37.8000159,-0.371952127,0.002757431,66.8840904236,1.74854518499,65.7952955698,2.0,0.04912291985,0.126301611413,0.126301611413,5,0.5,none
1564,37.81466988,-0.379028059,0.006687602,67.3091621399,1.82230854034,65.2554257242,2.0,0.0373819618677,0.154796300064,0.154796300064,5,0.5,none
1565,37.81959582,0.413304121,0.005196123,18.4259147644,1.88989258779,18.0650124104,1.52874585078,0.0216567131316,0.0202280594042,0.0202280594042,5,0.5,none
1566,37.82239878,-0.299957997,0.002905984,13.5375900269,0.770140394568,13.4948683087,0.668481724403,0.101042782079,0.24857525019,0.24857525019,5,0.5,none
1567,37.82543348,0.405362636,0.002590374,18.2133789063,1.22607593342,18.141875096,1.56960185623,0.0265124923075,0.0391936992495,0.0391936992495,5,0.5,none
1568,37.8606775,0.145303573,0.002497327,19.4885940552,1.33589273393,18.9944620482,1.40437452529,0.0893157107284,0.0710325124032,0.0710325124032,5,0.5,none
1569,37.8657905,-0.602697605,0.00609708,51.1564369202,1.82342056632,51.3490859215,2.0,0.047973353986,0.070083350001,0.070083350001,5,0.5,none
1570,37.87427929,-0.399754263,0.006204087,61.1456222534,1.91860476643,61.218952152,2.0,0.0483110152687,0.0674861879541,0.0674861879541,5,0.5,none
1571,37.90103272,0.318774681,0.003733503,28.2025642395,1.79040867501,28.3366984884,0.977123520548,0.042543072155,0.0268099231604,0.0268099231604,5,0.5,none
1572,37.94966598,-0.489120745,0.003368823,52.0065803528,0.942702546716,52.0503955709,1.36655900871,0.0570788342453,0.132554403747,0.132554403747,5,0.5,none
1573,37.97197638,-0.096195425,0.003603572,82.611743927,0.634770351648,84.4751483483,2.0,0.0253423715568,0.473450629218,0.473450629218,5,0.5,none
1574,38.07177694,0.312416843,0.00205952,43.2926101685,0.712894168496,42.7010002239,0.844266748902,0.0455634484782,0.162463625942,0.162463625942,5,0.5,none
